"date","yy","mm","RECESSION","CPI","FEDFUNDS","GDP","INDPRO","PAYEMS","PIX","SP500","UNEMPLOY","YC","REGIME","REGIME3"
1962-11-01,1962,11,"n",0.00198347172465452,0,0.00146239693821393,0.00105014349605348,0.00112480930274828,0.00331662618417017,0.00443302437113946,-0.158,0.98,1,0.0712319089921782
1962-12-01,1962,12,"n",0.00461285826189872,0.04,0.000578764951333355,0.00418958059141161,0.00026762536177749,0.00474609338925536,0.0967245750737815,0.221,0.92,1,0.0777299036174409
1963-01-01,1963,1,"n",-0.00131578966351986,-0.00999999999999979,0.00124204940522255,0,-0.000499625291432437,0.00525133906678832,0.0134016049613379,-0.117,0.95,1,0.0712745595207892
1963-02-01,1963,2,"n",0,-0.0100000000000002,0.00299142267764729,0.00728604781950004,0.00155159069141853,-0.00237668696238291,0.0479596797742952,0.167,0.94,2,0.0716372176107284
1963-03-01,1963,3,"n",0,0.0800000000000001,0.00400979913413835,0.0113491346894374,0.00204726583589121,0.00260274377895886,-0.0292763039176274,0.164000000000001,0.97,2,0.0722564010723982
1963-04-01,1963,4,"n",0.00197303582585828,-0.02,0.00385568290470673,0.00613289323658428,0.0015992895456769,0.00447293496980361,0.034849911904498,-0.166,1.05,2,0.0712958859792538
1963-05-01,1963,5,"n",0.00131319782496053,-0.0800000000000001,0.00299341500723216,0.00913485947258286,0.00460585402363378,0.00280883281125188,0.0473800271356568,-0.0170000000000003,0.96,2,0.0725983065819485
1963-06-01,1963,6,"n",0.000983767910132549,0.1,0.00321519545912707,0.0120478361632133,0.000636064900062294,0.00425437274022133,0.0142249903242861,0.162,1.01,2,0.0721495974743231
1963-07-01,1963,7,"n",-0.000983767910132549,-0.00999999999999979,0.00495013764221497,0.0029903134041569,0.000759214337946901,0.00512593054618016,-0.0204045024289856,-0.24,0.98,2,0.0712745595207892
1963-08-01,1963,8,"n",0.000983767910132549,0.0299999999999998,0.00748499907450295,-0.00398907495085332,0.00237984123321588,0.000592614558621918,-0.00346579408289571,0.0740000000000003,0.529999999999999,2,0.0713598701316416
1963-09-01,1963,9,"n",0.00327225422874289,0.47,0.00809489356771564,0.00199652656397831,0.00204038627038727,0.00358522680792994,0.0475978152999552,-0.173,0.59,2,0.0723845917073989
1963-10-01,1963,10,"n",0.00261011567432368,-0.0100000000000002,0.0061661966109785,0.00991971049268292,0.00294768083734098,0.00694894058613027,-0.011095856096059,0.0789999999999997,0.65,2,0.0715091943568232
1963-11-01,1963,11,"n",0.00195312562088201,0.02,0.00266173632675759,0.00688464763330021,0.00358514213020555,0.00548086727194619,0.0317095404681798,0.0300000000000002,0.6,2,0.0712319089921782
